,gap,time,type,index,name,nnodes,open_nodes
146,0.37543732622790127,45,make_tsp,146,checkpoints/data/model-make_tsp-146.cip,242,-1
147,0.5821608257910352,45,make_tsp,147,checkpoints/data/model-make_tsp-147.cip,778,-1
148,0.3557031115429366,45,make_tsp,148,checkpoints/data/model-make_tsp-148.cip,471,-1
149,0.7288096484565307,45,make_tsp,149,checkpoints/data/model-make_tsp-149.cip,419,-1
150,0.496984832905998,45,make_tsp,150,checkpoints/data/model-make_tsp-150.cip,341,-1
151,0.6363738582459245,45,make_tsp,151,checkpoints/data/model-make_tsp-151.cip,744,-1
152,0.38867758357516674,45,make_tsp,152,checkpoints/data/model-make_tsp-152.cip,542,-1
153,0.28532054553633834,45,make_tsp,153,checkpoints/data/model-make_tsp-153.cip,268,-1
154,0.8793443742705577,45,make_tsp,154,checkpoints/data/model-make_tsp-154.cip,897,-1
155,0.5827828171921908,45,make_tsp,155,checkpoints/data/model-make_tsp-155.cip,523,-1
156,0.6364741535566644,45,make_tsp,156,checkpoints/data/model-make_tsp-156.cip,820,-1
157,0.7112619858932252,45,make_tsp,157,checkpoints/data/model-make_tsp-157.cip,592,-1
158,0.2750964235020124,45,make_tsp,158,checkpoints/data/model-make_tsp-158.cip,353,-1
159,0.26776725899582016,45,make_tsp,159,checkpoints/data/model-make_tsp-159.cip,229,-1
160,0.6849494677443337,45,make_tsp,160,checkpoints/data/model-make_tsp-160.cip,377,-1
161,0.5961142805465157,45,make_tsp,161,checkpoints/data/model-make_tsp-161.cip,208,-1
162,0.9275300962501515,45,make_tsp,162,checkpoints/data/model-make_tsp-162.cip,307,-1
163,0.4826809716321351,45,make_tsp,163,checkpoints/data/model-make_tsp-163.cip,769,-1
164,0.6110799403725985,45,make_tsp,164,checkpoints/data/model-make_tsp-164.cip,440,-1
165,0.7197466924775873,45,make_tsp,165,checkpoints/data/model-make_tsp-165.cip,1216,-1
166,0.4287999638872636,45,make_tsp,166,checkpoints/data/model-make_tsp-166.cip,75,-1
167,0.6726699738264391,45,make_tsp,167,checkpoints/data/model-make_tsp-167.cip,433,-1
168,0.31239127464162053,45,make_tsp,168,checkpoints/data/model-make_tsp-168.cip,1026,-1
169,0.9354986402248506,45,make_tsp,169,checkpoints/data/model-make_tsp-169.cip,1238,-1
170,0.46187919968483226,45,make_tsp,170,checkpoints/data/model-make_tsp-170.cip,264,-1
171,0.5414488549789889,45,make_tsp,171,checkpoints/data/model-make_tsp-171.cip,357,-1
172,0.29705447305762694,45,make_tsp,172,checkpoints/data/model-make_tsp-172.cip,131,-1
173,0.9003595548879969,45,make_tsp,173,checkpoints/data/model-make_tsp-173.cip,371,-1
174,0.8620707152630396,45,make_tsp,174,checkpoints/data/model-make_tsp-174.cip,461,-1
175,0.4188144839256055,45,make_tsp,175,checkpoints/data/model-make_tsp-175.cip,207,-1
176,0.8776372019840116,45,make_tsp,176,checkpoints/data/model-make_tsp-176.cip,630,-1
177,0.9412370497890158,45,make_tsp,177,checkpoints/data/model-make_tsp-177.cip,328,-1
178,0.5953292337933994,45,make_tsp,178,checkpoints/data/model-make_tsp-178.cip,1090,-1
179,0.3140056205238676,45,make_tsp,179,checkpoints/data/model-make_tsp-179.cip,962,-1
180,0.7922994846461086,45,make_tsp,180,checkpoints/data/model-make_tsp-180.cip,437,-1
181,0.487140396598104,45,make_tsp,181,checkpoints/data/model-make_tsp-181.cip,344,-1
182,0.5969403265120269,45,make_tsp,182,checkpoints/data/model-make_tsp-182.cip,453,-1
183,0.629889063651071,45,make_tsp,183,checkpoints/data/model-make_tsp-183.cip,292,-1
184,0.7850465746883036,45,make_tsp,184,checkpoints/data/model-make_tsp-184.cip,538,-1
185,0.3743230427446261,45,make_tsp,185,checkpoints/data/model-make_tsp-185.cip,988,-1
186,0.7832827394417199,45,make_tsp,186,checkpoints/data/model-make_tsp-186.cip,737,-1
187,0.3724143244740382,45,make_tsp,187,checkpoints/data/model-make_tsp-187.cip,140,-1
188,0.3594214015876755,45,make_tsp,188,checkpoints/data/model-make_tsp-188.cip,730,-1
189,0.6078316744153957,45,make_tsp,189,checkpoints/data/model-make_tsp-189.cip,190,-1
190,0.812785217944795,45,make_tsp,190,checkpoints/data/model-make_tsp-190.cip,437,-1
191,0.399999350378433,45,make_tsp,191,checkpoints/data/model-make_tsp-191.cip,348,-1
192,0.8643337438659262,45,make_tsp,192,checkpoints/data/model-make_tsp-192.cip,251,-1
193,0.9423279299740683,45,make_tsp,193,checkpoints/data/model-make_tsp-193.cip,242,-1
194,0.3776375285887939,45,make_tsp,194,checkpoints/data/model-make_tsp-194.cip,424,-1
195,0.6528667722157233,45,make_tsp,195,checkpoints/data/model-make_tsp-195.cip,511,-1
196,0.34782445475751045,45,make_tsp,196,checkpoints/data/model-make_tsp-196.cip,399,-1
197,0.31666402184952,45,make_tsp,197,checkpoints/data/model-make_tsp-197.cip,466,-1
198,0.772514367131146,45,make_tsp,198,checkpoints/data/model-make_tsp-198.cip,1179,-1
199,0.5828325657789406,45,make_tsp,199,checkpoints/data/model-make_tsp-199.cip,307,-1
